# object, x, y, z, voltage
0.000000000000000000e+00,8.369999999999999662e-01,1.153999999999999915e+00,-1.217000000000000082e+00,2.689829468727100159e-01
1.000000000000000000e+00,8.369999999999999662e-01,1.153999999999999915e+00,-1.217000000000000082e+00,8.464571237564100237e-01
2.000000000000000000e+00,8.369999999999999662e-01,1.153999999999999915e+00,-1.217000000000000082e+00,2.956814467907000199e-01
3.000000000000000000e+00,8.369999999999999662e-01,1.153999999999999915e+00,-1.217000000000000082e+00,2.219068109989200122e-01
0.000000000000000000e+00,1.133000000000000007e+00,1.324000000000000066e+00,-1.588999999999999968e+00,2.419429421424899862e-01
1.000000000000000000e+00,1.133000000000000007e+00,1.324000000000000066e+00,-1.588999999999999968e+00,8.912915587425199737e-01
2.000000000000000000e+00,1.133000000000000007e+00,1.324000000000000066e+00,-1.588999999999999968e+00,2.595999538898500214e-01
3.000000000000000000e+00,1.133000000000000007e+00,1.324000000000000066e+00,-1.588999999999999968e+00,2.028451859951000136e-01
0.000000000000000000e+00,1.427999999999999936e+00,1.495000000000000107e+00,-1.961000000000000076e+00,2.229574471712099937e-01
1.000000000000000000e+00,1.427999999999999936e+00,1.495000000000000107e+00,-1.961000000000000076e+00,9.183587431907700438e-01
2.000000000000000000e+00,1.427999999999999936e+00,1.495000000000000107e+00,-1.961000000000000076e+00,2.361943125724799974e-01
3.000000000000000000e+00,1.427999999999999936e+00,1.495000000000000107e+00,-1.961000000000000076e+00,1.888369172811500130e-01
0.000000000000000000e+00,2.790000000000000258e-01,8.309999999999999609e-01,-4.390000000000000013e-01,2.625316977500899984e-01
1.000000000000000000e+00,2.790000000000000258e-01,8.309999999999999609e-01,-4.390000000000000013e-01,3.074989318847700104e-01
2.000000000000000000e+00,2.790000000000000258e-01,8.309999999999999609e-01,-4.390000000000000013e-01,1.146708726882899931e+00
3.000000000000000000e+00,2.790000000000000258e-01,8.309999999999999609e-01,-4.390000000000000013e-01,2.700611948966999964e-01
0.000000000000000000e+00,5.739999999999999547e-01,1.002000000000000002e+00,-8.110000000000000542e-01,2.972018122673000251e-01
1.000000000000000000e+00,5.739999999999999547e-01,1.002000000000000002e+00,-8.110000000000000542e-01,8.235901594161999517e-01
2.000000000000000000e+00,5.739999999999999547e-01,1.002000000000000002e+00,-8.110000000000000542e-01,3.485989868640900213e-01
3.000000000000000000e+00,5.739999999999999547e-01,1.002000000000000002e+00,-8.110000000000000542e-01,2.474746555089999966e-01
0.000000000000000000e+00,8.699999999999999956e-01,1.171999999999999931e+00,-1.183000000000000052e+00,2.599665522575400067e-01
1.000000000000000000e+00,8.699999999999999956e-01,1.171999999999999931e+00,-1.183000000000000052e+00,9.171680212020899559e-01
2.000000000000000000e+00,8.699999999999999956e-01,1.171999999999999931e+00,-1.183000000000000052e+00,2.848446369171099835e-01
3.000000000000000000e+00,8.699999999999999956e-01,1.171999999999999931e+00,-1.183000000000000052e+00,2.188382297754299932e-01
0.000000000000000000e+00,1.165000000000000036e+00,1.342999999999999972e+00,-1.554999999999999938e+00,2.367118746042299882e-01
1.000000000000000000e+00,1.165000000000000036e+00,1.342999999999999972e+00,-1.554999999999999938e+00,9.601331949233999907e-01
2.000000000000000000e+00,1.165000000000000036e+00,1.342999999999999972e+00,-1.554999999999999938e+00,2.533681690692899946e-01
3.000000000000000000e+00,1.165000000000000036e+00,1.342999999999999972e+00,-1.554999999999999938e+00,2.010954916477200038e-01
0.000000000000000000e+00,1.459999999999999964e+00,1.512999999999999901e+00,-1.927000000000000046e+00,2.199718803167300119e-01
1.000000000000000000e+00,1.459999999999999964e+00,1.512999999999999901e+00,-1.927000000000000046e+00,9.846581816673299903e-01
2.000000000000000000e+00,1.459999999999999964e+00,1.512999999999999901e+00,-1.927000000000000046e+00,2.325247228145599920e-01
3.000000000000000000e+00,1.459999999999999964e+00,1.512999999999999901e+00,-1.927000000000000046e+00,1.881514638662299954e-01
0.000000000000000000e+00,3.109999999999999987e-01,8.499999999999999778e-01,-4.060000000000000275e-01,2.758550941944100110e-01
1.000000000000000000e+00,3.109999999999999987e-01,8.499999999999999778e-01,-4.060000000000000275e-01,3.763923943042800091e-01
2.000000000000000000e+00,3.109999999999999987e-01,8.499999999999999778e-01,-4.060000000000000275e-01,6.953032612800600365e-01
3.000000000000000000e+00,3.109999999999999987e-01,8.499999999999999778e-01,-4.060000000000000275e-01,3.272176086902600090e-01
0.000000000000000000e+00,6.059999999999999831e-01,1.020000000000000018e+00,-7.780000000000000249e-01,2.811650931835200096e-01
1.000000000000000000e+00,6.059999999999999831e-01,1.020000000000000018e+00,-7.780000000000000249e-01,8.964411020278899578e-01
2.000000000000000000e+00,6.059999999999999831e-01,1.020000000000000018e+00,-7.780000000000000249e-01,3.270098567008999924e-01
3.000000000000000000e+00,6.059999999999999831e-01,1.020000000000000018e+00,-7.780000000000000249e-01,2.434812486171699930e-01
0.000000000000000000e+00,9.020000000000000240e-01,1.191000000000000059e+00,-1.149999999999999911e+00,2.514152228832199909e-01
1.000000000000000000e+00,9.020000000000000240e-01,1.191000000000000059e+00,-1.149999999999999911e+00,9.814417958259600283e-01
2.000000000000000000e+00,9.020000000000000240e-01,1.191000000000000059e+00,-1.149999999999999911e+00,2.745985686779000012e-01
3.000000000000000000e+00,9.020000000000000240e-01,1.191000000000000059e+00,-1.149999999999999911e+00,2.160924971103700132e-01
0.000000000000000000e+00,1.197000000000000064e+00,1.360999999999999988e+00,-1.522000000000000020e+00,2.316865772008900037e-01
1.000000000000000000e+00,1.197000000000000064e+00,1.360999999999999988e+00,-1.522000000000000020e+00,1.018386960029600052e+00
2.000000000000000000e+00,1.197000000000000064e+00,1.360999999999999988e+00,-1.522000000000000020e+00,2.473855167627299900e-01
3.000000000000000000e+00,1.197000000000000064e+00,1.360999999999999988e+00,-1.522000000000000020e+00,1.995725631713899939e-01
0.000000000000000000e+00,1.493000000000000105e+00,1.532000000000000028e+00,-1.893999999999999906e+00,2.171739786863300103e-01
1.000000000000000000e+00,1.493000000000000105e+00,1.532000000000000028e+00,-1.893999999999999906e+00,1.038673639297500007e+00
2.000000000000000000e+00,1.493000000000000105e+00,1.532000000000000028e+00,-1.893999999999999906e+00,2.290177494287500004e-01
3.000000000000000000e+00,1.493000000000000105e+00,1.532000000000000028e+00,-1.893999999999999906e+00,1.875667423009899915e-01
0.000000000000000000e+00,3.430000000000000271e-01,8.679999999999999938e-01,-3.719999999999999973e-01,2.684935927391099986e-01
1.000000000000000000e+00,3.430000000000000271e-01,8.679999999999999938e-01,-3.719999999999999973e-01,3.933102190494500161e-01
2.000000000000000000e+00,3.430000000000000271e-01,8.679999999999999938e-01,-3.719999999999999973e-01,4.311914145946499910e-01
3.000000000000000000e+00,3.430000000000000271e-01,8.679999999999999938e-01,-3.719999999999999973e-01,3.677925765514399870e-01
0.000000000000000000e+00,6.390000000000000124e-01,1.038999999999999924e+00,-7.439999999999999947e-01,2.693874835967999815e-01
1.000000000000000000e+00,6.390000000000000124e-01,1.038999999999999924e+00,-7.439999999999999947e-01,9.259384870529200340e-01
2.000000000000000000e+00,6.390000000000000124e-01,1.038999999999999924e+00,-7.439999999999999947e-01,3.099399209022499768e-01
3.000000000000000000e+00,6.390000000000000124e-01,1.038999999999999924e+00,-7.439999999999999947e-01,2.427614033222199874e-01
0.000000000000000000e+00,9.340000000000000524e-01,1.209000000000000075e+00,-1.116000000000000103e+00,2.455201745033299965e-01
1.000000000000000000e+00,9.340000000000000524e-01,1.209000000000000075e+00,-1.116000000000000103e+00,1.001388669013999921e+00
2.000000000000000000e+00,9.340000000000000524e-01,1.209000000000000075e+00,-1.116000000000000103e+00,2.670907974243200145e-01
3.000000000000000000e+00,9.340000000000000524e-01,1.209000000000000075e+00,-1.116000000000000103e+00,2.154091447591799935e-01
0.000000000000000000e+00,1.229000000000000092e+00,1.379999999999999893e+00,-1.487999999999999989e+00,2.282674163579899995e-01
1.000000000000000000e+00,1.229000000000000092e+00,1.379999999999999893e+00,-1.487999999999999989e+00,1.030187249183700082e+00
2.000000000000000000e+00,1.229000000000000092e+00,1.379999999999999893e+00,-1.487999999999999989e+00,2.430844455957399952e-01
3.000000000000000000e+00,1.229000000000000092e+00,1.379999999999999893e+00,-1.487999999999999989e+00,1.992032378912000079e-01
0.000000000000000000e+00,1.524999999999999911e+00,1.550999999999999934e+00,-1.860000000000000098e+00,2.149191200733200080e-01
1.000000000000000000e+00,1.524999999999999911e+00,1.550999999999999934e+00,-1.860000000000000098e+00,1.043410420417800077e+00
2.000000000000000000e+00,1.524999999999999911e+00,1.550999999999999934e+00,-1.860000000000000098e+00,2.263024896383299955e-01
3.000000000000000000e+00,1.524999999999999911e+00,1.550999999999999934e+00,-1.860000000000000098e+00,1.873295754194299889e-01
0.000000000000000000e+00,3.750000000000000000e-01,8.870000000000000107e-01,-3.390000000000000235e-01,2.612216472625700225e-01
1.000000000000000000e+00,3.750000000000000000e-01,8.870000000000000107e-01,-3.390000000000000235e-01,3.664649128913899934e-01
2.000000000000000000e+00,3.750000000000000000e-01,8.870000000000000107e-01,-3.390000000000000235e-01,3.188123404979700259e-01
3.000000000000000000e+00,3.750000000000000000e-01,8.870000000000000107e-01,-3.390000000000000235e-01,3.903385102748900271e-01
0.000000000000000000e+00,6.710000000000000409e-01,1.058000000000000052e+00,-7.109999999999999654e-01,2.642412781715399728e-01
1.000000000000000000e+00,6.710000000000000409e-01,1.058000000000000052e+00,-7.109999999999999654e-01,8.858386278152500237e-01
2.000000000000000000e+00,6.710000000000000409e-01,1.058000000000000052e+00,-7.109999999999999654e-01,2.999667525291400128e-01
3.000000000000000000e+00,6.710000000000000409e-01,1.058000000000000052e+00,-7.109999999999999654e-01,2.472765594720799931e-01
0.000000000000000000e+00,9.659999999999999698e-01,1.227999999999999980e+00,-1.082999999999999963e+00,2.433061301708200064e-01
1.000000000000000000e+00,9.659999999999999698e-01,1.227999999999999980e+00,-1.082999999999999963e+00,9.580844044685400407e-01
2.000000000000000000e+00,9.659999999999999698e-01,1.227999999999999980e+00,-1.082999999999999963e+00,2.634614706039399845e-01
3.000000000000000000e+00,9.659999999999999698e-01,1.227999999999999980e+00,-1.082999999999999963e+00,2.175720632076300065e-01
0.000000000000000000e+00,1.262000000000000011e+00,1.399000000000000021e+00,-1.455000000000000071e+00,2.267827838659300099e-01
1.000000000000000000e+00,1.262000000000000011e+00,1.399000000000000021e+00,-1.455000000000000071e+00,9.843717813491800195e-01
2.000000000000000000e+00,1.262000000000000011e+00,1.399000000000000021e+00,-1.455000000000000071e+00,2.409358173608799891e-01
3.000000000000000000e+00,1.262000000000000011e+00,1.399000000000000021e+00,-1.455000000000000071e+00,2.002812772989299994e-01
0.000000000000000000e+00,1.556999999999999940e+00,1.568999999999999950e+00,-1.826999999999999957e+00,2.134907394647599932e-01
1.000000000000000000e+00,1.556999999999999940e+00,1.568999999999999950e+00,-1.826999999999999957e+00,9.954053163528400194e-01
2.000000000000000000e+00,1.556999999999999940e+00,1.568999999999999950e+00,-1.826999999999999957e+00,2.244616448879200032e-01
3.000000000000000000e+00,1.556999999999999940e+00,1.568999999999999950e+00,-1.826999999999999957e+00,1.875579804182100074e-01
0.000000000000000000e+00,4.079999999999999738e-01,9.060000000000000275e-01,-3.059999999999999942e-01,2.578913867473600074e-01
1.000000000000000000e+00,4.079999999999999738e-01,9.060000000000000275e-01,-3.059999999999999942e-01,3.411745727062199807e-01
2.000000000000000000e+00,4.079999999999999738e-01,9.060000000000000275e-01,-3.059999999999999942e-01,2.803919911384599728e-01
3.000000000000000000e+00,4.079999999999999738e-01,9.060000000000000275e-01,-3.059999999999999942e-01,3.973572552204099884e-01
0.000000000000000000e+00,7.029999999999999583e-01,1.076000000000000068e+00,-6.780000000000000471e-01,2.625334560871099843e-01
1.000000000000000000e+00,7.029999999999999583e-01,1.076000000000000068e+00,-6.780000000000000471e-01,8.119864463806200083e-01
2.000000000000000000e+00,7.029999999999999583e-01,1.076000000000000068e+00,-6.780000000000000471e-01,2.939219176769299890e-01
3.000000000000000000e+00,7.029999999999999583e-01,1.076000000000000068e+00,-6.780000000000000471e-01,2.541902065277100164e-01
0.000000000000000000e+00,9.979999999999999982e-01,1.247000000000000108e+00,-1.050000000000000044e+00,2.427171021699900122e-01
1.000000000000000000e+00,9.979999999999999982e-01,1.247000000000000108e+00,-1.050000000000000044e+00,8.888136744499199882e-01
2.000000000000000000e+00,9.979999999999999982e-01,1.247000000000000108e+00,-1.050000000000000044e+00,2.615687549114200094e-01
3.000000000000000000e+00,9.979999999999999982e-01,1.247000000000000108e+00,-1.050000000000000044e+00,2.209293991327299922e-01
0.000000000000000000e+00,1.294000000000000039e+00,1.417000000000000037e+00,-1.421999999999999931e+00,2.260139286518099977e-01
1.000000000000000000e+00,1.294000000000000039e+00,1.417000000000000037e+00,-1.421999999999999931e+00,9.173718094825700220e-01
2.000000000000000000e+00,1.294000000000000039e+00,1.417000000000000037e+00,-1.421999999999999931e+00,2.395851761102699984e-01
3.000000000000000000e+00,1.294000000000000039e+00,1.417000000000000037e+00,-1.421999999999999931e+00,2.018190324306499972e-01
0.000000000000000000e+00,1.588999999999999968e+00,1.588000000000000078e+00,-1.794000000000000039e+00,2.121946513652800126e-01
1.000000000000000000e+00,1.588999999999999968e+00,1.588000000000000078e+00,-1.794000000000000039e+00,9.288221001625099893e-01
2.000000000000000000e+00,1.588999999999999968e+00,1.588000000000000078e+00,-1.794000000000000039e+00,2.228336930275000016e-01
3.000000000000000000e+00,1.588999999999999968e+00,1.588000000000000078e+00,-1.794000000000000039e+00,1.879045814275699944e-01
0.000000000000000000e+00,4.400000000000000022e-01,9.240000000000000435e-01,-2.720000000000000195e-01,2.561091482639299977e-01
1.000000000000000000e+00,4.400000000000000022e-01,9.240000000000000435e-01,-2.720000000000000195e-01,3.313860893249500061e-01
2.000000000000000000e+00,4.400000000000000022e-01,9.240000000000000435e-01,-2.720000000000000195e-01,2.666077911853800275e-01
3.000000000000000000e+00,4.400000000000000022e-01,9.240000000000000435e-01,-2.720000000000000195e-01,3.951377868652299896e-01
0.000000000000000000e+00,7.349999999999999867e-01,1.094999999999999973e+00,-6.440000000000000169e-01,2.610339820384999787e-01
1.000000000000000000e+00,7.349999999999999867e-01,1.094999999999999973e+00,-6.440000000000000169e-01,7.388693094253500071e-01
2.000000000000000000e+00,7.349999999999999867e-01,1.094999999999999973e+00,-6.440000000000000169e-01,2.884075939655300069e-01
3.000000000000000000e+00,7.349999999999999867e-01,1.094999999999999973e+00,-6.440000000000000169e-01,2.607431709766400152e-01
0.000000000000000000e+00,1.030999999999999917e+00,1.264999999999999902e+00,-1.016000000000000014e+00,2.421603351831400075e-01
1.000000000000000000e+00,1.030999999999999917e+00,1.264999999999999902e+00,-1.016000000000000014e+00,8.211819529533399553e-01
2.000000000000000000e+00,1.030999999999999917e+00,1.264999999999999902e+00,-1.016000000000000014e+00,2.597269713878599950e-01
3.000000000000000000e+00,1.030999999999999917e+00,1.264999999999999902e+00,-1.016000000000000014e+00,2.242190688848499924e-01
0.000000000000000000e+00,1.326000000000000068e+00,1.435999999999999943e+00,-1.387999999999999901e+00,2.251677066087700019e-01
1.000000000000000000e+00,1.326000000000000068e+00,1.435999999999999943e+00,-1.387999999999999901e+00,8.525410890579200318e-01
2.000000000000000000e+00,1.326000000000000068e+00,1.435999999999999943e+00,-1.387999999999999901e+00,2.381230294704400063e-01
3.000000000000000000e+00,1.326000000000000068e+00,1.435999999999999943e+00,-1.387999999999999901e+00,2.033233493566500016e-01
0.000000000000000000e+00,1.620999999999999996e+00,1.606000000000000094e+00,-1.760000000000000009e+00,2.108740806579600113e-01
1.000000000000000000e+00,1.620999999999999996e+00,1.606000000000000094e+00,-1.760000000000000009e+00,8.663240671157800277e-01
2.000000000000000000e+00,1.620999999999999996e+00,1.606000000000000094e+00,-1.760000000000000009e+00,2.211632579564999923e-01
3.000000000000000000e+00,1.620999999999999996e+00,1.606000000000000094e+00,-1.760000000000000009e+00,1.882093995809600018e-01
0.000000000000000000e+00,4.719999999999999751e-01,9.429999999999999494e-01,-2.389999999999999902e-01,2.544827163219500199e-01
1.000000000000000000e+00,4.719999999999999751e-01,9.429999999999999494e-01,-2.389999999999999902e-01,3.261505663394900223e-01
2.000000000000000000e+00,4.719999999999999751e-01,9.429999999999999494e-01,-2.389999999999999902e-01,2.597069442272200157e-01
3.000000000000000000e+00,4.719999999999999751e-01,9.429999999999999494e-01,-2.389999999999999902e-01,3.901936411857599984e-01
0.000000000000000000e+00,7.670000000000000151e-01,1.112999999999999989e+00,-6.109999999999999876e-01,2.590623497962999955e-01
1.000000000000000000e+00,7.670000000000000151e-01,1.112999999999999989e+00,-6.109999999999999876e-01,6.756767034530599680e-01
2.000000000000000000e+00,7.670000000000000151e-01,1.112999999999999989e+00,-6.109999999999999876e-01,2.828628718853000157e-01
3.000000000000000000e+00,7.670000000000000151e-01,1.112999999999999989e+00,-6.109999999999999876e-01,2.661831378936799775e-01
0.000000000000000000e+00,1.062999999999999945e+00,1.284000000000000030e+00,-9.829999999999999849e-01,2.410781383514400134e-01
1.000000000000000000e+00,1.062999999999999945e+00,1.284000000000000030e+00,-9.829999999999999849e-01,7.622729539871200277e-01
2.000000000000000000e+00,1.062999999999999945e+00,1.284000000000000030e+00,-9.829999999999999849e-01,2.574677765369399740e-01
3.000000000000000000e+00,1.062999999999999945e+00,1.284000000000000030e+00,-9.829999999999999849e-01,2.269838005304299910e-01
0.000000000000000000e+00,1.358000000000000096e+00,1.453999999999999959e+00,-1.354999999999999982e+00,2.240867465734500130e-01
1.000000000000000000e+00,1.358000000000000096e+00,1.453999999999999959e+00,-1.354999999999999982e+00,7.966956496238699614e-01
2.000000000000000000e+00,1.358000000000000096e+00,1.453999999999999959e+00,-1.354999999999999982e+00,2.364456504583400120e-01
3.000000000000000000e+00,1.358000000000000096e+00,1.453999999999999959e+00,-1.354999999999999982e+00,2.045978605747199863e-01
0.000000000000000000e+00,1.653999999999999915e+00,1.625000000000000000e+00,-1.727000000000000091e+00,2.093961238861100083e-01
1.000000000000000000e+00,1.653999999999999915e+00,1.625000000000000000e+00,-1.727000000000000091e+00,8.115701079368600190e-01
2.000000000000000000e+00,1.653999999999999915e+00,1.625000000000000000e+00,-1.727000000000000091e+00,2.193295806646299861e-01
3.000000000000000000e+00,1.653999999999999915e+00,1.625000000000000000e+00,-1.727000000000000091e+00,1.884601116180399938e-01
0.000000000000000000e+00,5.040000000000000036e-01,9.609999999999999654e-01,-2.049999999999999878e-01,2.526156604290000218e-01
1.000000000000000000e+00,5.040000000000000036e-01,9.609999999999999654e-01,-2.049999999999999878e-01,3.216868042945900119e-01
2.000000000000000000e+00,5.040000000000000036e-01,9.609999999999999654e-01,-2.049999999999999878e-01,2.547837495803800256e-01
3.000000000000000000e+00,5.040000000000000036e-01,9.609999999999999654e-01,-2.049999999999999878e-01,3.846594691276600253e-01
0.000000000000000000e+00,8.000000000000000444e-01,1.131999999999999895e+00,-5.769999999999999574e-01,2.565110027790100111e-01
1.000000000000000000e+00,8.000000000000000444e-01,1.131999999999999895e+00,-5.769999999999999574e-01,6.228913664817800067e-01
2.000000000000000000e+00,8.000000000000000444e-01,1.131999999999999895e+00,-5.769999999999999574e-01,2.771773040294600032e-01
3.000000000000000000e+00,8.000000000000000444e-01,1.131999999999999895e+00,-5.769999999999999574e-01,2.704233229160299956e-01
0.000000000000000000e+00,1.094999999999999973e+00,1.302000000000000046e+00,-9.489999999999999547e-01,2.396421432495099979e-01
1.000000000000000000e+00,1.094999999999999973e+00,1.302000000000000046e+00,-9.489999999999999547e-01,7.116526961326600231e-01
2.000000000000000000e+00,1.094999999999999973e+00,1.302000000000000046e+00,-9.489999999999999547e-01,2.547834217548399782e-01
3.000000000000000000e+00,1.094999999999999973e+00,1.302000000000000046e+00,-9.489999999999999547e-01,2.293090969324100004e-01
0.000000000000000000e+00,1.685999999999999943e+00,1.643999999999999906e+00,-1.693000000000000060e+00,2.078910022974000127e-01
1.000000000000000000e+00,1.685999999999999943e+00,1.643999999999999906e+00,-1.693000000000000060e+00,7.648922204971300154e-01
2.000000000000000000e+00,1.685999999999999943e+00,1.643999999999999906e+00,-1.693000000000000060e+00,2.174549400806400079e-01
3.000000000000000000e+00,1.685999999999999943e+00,1.643999999999999906e+00,-1.693000000000000060e+00,1.886294931173299882e-01
0.000000000000000000e+00,1.570000000000000007e-01,8.189999999999999503e-01,-5.390000000000000346e-01,2.921003699302699985e-01
1.000000000000000000e+00,1.570000000000000007e-01,8.189999999999999503e-01,-5.390000000000000346e-01,2.540192306041699766e-01
2.000000000000000000e+00,1.570000000000000007e-01,8.189999999999999503e-01,-5.390000000000000346e-01,9.849491715431200056e-01
3.000000000000000000e+00,1.570000000000000007e-01,8.189999999999999503e-01,-5.390000000000000346e-01,2.998005747795099984e-01
0.000000000000000000e+00,4.530000000000000138e-01,9.889999999999999902e-01,-9.110000000000000320e-01,3.275613784790000205e-01
1.000000000000000000e+00,4.530000000000000138e-01,9.889999999999999902e-01,-9.110000000000000320e-01,5.989986658096300154e-01
2.000000000000000000e+00,4.530000000000000138e-01,9.889999999999999902e-01,-9.110000000000000320e-01,4.271219670772600230e-01
3.000000000000000000e+00,4.530000000000000138e-01,9.889999999999999902e-01,-9.110000000000000320e-01,2.572326362133000033e-01
0.000000000000000000e+00,7.479999999999999982e-01,1.159999999999999920e+00,-1.282999999999999918e+00,2.803928554058099931e-01
1.000000000000000000e+00,7.479999999999999982e-01,1.159999999999999920e+00,-1.282999999999999918e+00,7.043055891990700479e-01
2.000000000000000000e+00,7.479999999999999982e-01,1.159999999999999920e+00,-1.282999999999999918e+00,3.229953646659899924e-01
3.000000000000000000e+00,7.479999999999999982e-01,1.159999999999999920e+00,-1.282999999999999918e+00,2.264967113733299953e-01
0.000000000000000000e+00,1.042999999999999927e+00,1.330000000000000071e+00,-1.655000000000000027e+00,2.489473968744299881e-01
1.000000000000000000e+00,1.042999999999999927e+00,1.330000000000000071e+00,-1.655000000000000027e+00,7.521901130676299507e-01
2.000000000000000000e+00,1.042999999999999927e+00,1.330000000000000071e+00,-1.655000000000000027e+00,2.756663560867300133e-01
3.000000000000000000e+00,1.042999999999999927e+00,1.330000000000000071e+00,-1.655000000000000027e+00,2.053989470004999873e-01
0.000000000000000000e+00,1.338999999999999968e+00,1.500999999999999890e+00,-2.027000000000000135e+00,2.264718711376199900e-01
1.000000000000000000e+00,1.338999999999999968e+00,1.500999999999999890e+00,-2.027000000000000135e+00,7.789764404296900535e-01
2.000000000000000000e+00,1.338999999999999968e+00,1.500999999999999890e+00,-2.027000000000000135e+00,2.457413822412500004e-01
3.000000000000000000e+00,1.338999999999999968e+00,1.500999999999999890e+00,-2.027000000000000135e+00,1.894931942224500065e-01
0.000000000000000000e+00,1.890000000000000013e-01,8.369999999999999662e-01,-5.060000000000000053e-01,2.409863770008099926e-01
1.000000000000000000e+00,1.890000000000000013e-01,8.369999999999999662e-01,-5.060000000000000053e-01,2.328948825597799976e-01
2.000000000000000000e+00,1.890000000000000013e-01,8.369999999999999662e-01,-5.060000000000000053e-01,1.364425182342499987e+00
3.000000000000000000e+00,1.890000000000000013e-01,8.369999999999999662e-01,-5.060000000000000053e-01,2.540423870086699898e-01
0.000000000000000000e+00,4.849999999999999867e-01,1.008000000000000007e+00,-8.780000000000000027e-01,3.167658150196099864e-01
1.000000000000000000e+00,4.849999999999999867e-01,1.008000000000000007e+00,-8.780000000000000027e-01,6.451491713523900273e-01
2.000000000000000000e+00,4.849999999999999867e-01,1.008000000000000007e+00,-8.780000000000000027e-01,4.080018699169200014e-01
3.000000000000000000e+00,4.849999999999999867e-01,1.008000000000000007e+00,-8.780000000000000027e-01,2.554489076137499981e-01
0.000000000000000000e+00,7.800000000000000266e-01,1.177999999999999936e+00,-1.250000000000000000e+00,2.734688222408300229e-01
1.000000000000000000e+00,7.800000000000000266e-01,1.177999999999999936e+00,-1.250000000000000000e+00,7.488183379173299903e-01
2.000000000000000000e+00,7.800000000000000266e-01,1.177999999999999936e+00,-1.250000000000000000e+00,3.136405348777799862e-01
3.000000000000000000e+00,7.800000000000000266e-01,1.177999999999999936e+00,-1.250000000000000000e+00,2.247266620397599945e-01
0.000000000000000000e+00,1.076000000000000068e+00,1.348999999999999977e+00,-1.622000000000000108e+00,2.447266727685900034e-01
1.000000000000000000e+00,1.076000000000000068e+00,1.348999999999999977e+00,-1.622000000000000108e+00,7.955607771873499656e-01
2.000000000000000000e+00,1.076000000000000068e+00,1.348999999999999977e+00,-1.622000000000000108e+00,2.701768577098799806e-01
3.000000000000000000e+00,1.076000000000000068e+00,1.348999999999999977e+00,-1.622000000000000108e+00,2.043154090642899934e-01
0.000000000000000000e+00,1.370999999999999996e+00,1.518999999999999906e+00,-1.993999999999999995e+00,2.239351421594600045e-01
1.000000000000000000e+00,1.370999999999999996e+00,1.518999999999999906e+00,-1.993999999999999995e+00,8.214398622512799619e-01
2.000000000000000000e+00,1.370999999999999996e+00,1.518999999999999906e+00,-1.993999999999999995e+00,2.424509674310700025e-01
3.000000000000000000e+00,1.370999999999999996e+00,1.518999999999999906e+00,-1.993999999999999995e+00,1.890228837728500089e-01
0.000000000000000000e+00,2.220000000000000029e-01,8.559999999999999831e-01,-4.729999999999999760e-01,2.477487772703199920e-01
1.000000000000000000e+00,2.220000000000000029e-01,8.559999999999999831e-01,-4.729999999999999760e-01,2.656460702419299880e-01
2.000000000000000000e+00,2.220000000000000029e-01,8.559999999999999831e-01,-4.729999999999999760e-01,1.168054461479199890e+00
3.000000000000000000e+00,2.220000000000000029e-01,8.559999999999999831e-01,-4.729999999999999760e-01,2.748403251171099848e-01
0.000000000000000000e+00,5.170000000000000151e-01,1.026000000000000023e+00,-8.449999999999999734e-01,3.048503100871999827e-01
1.000000000000000000e+00,5.170000000000000151e-01,1.026000000000000023e+00,-8.449999999999999734e-01,6.957523226738000499e-01
2.000000000000000000e+00,5.170000000000000151e-01,1.026000000000000023e+00,-8.449999999999999734e-01,3.876564204692800053e-01
3.000000000000000000e+00,5.170000000000000151e-01,1.026000000000000023e+00,-8.449999999999999734e-01,2.533088028430899863e-01
0.000000000000000000e+00,8.120000000000000551e-01,1.197000000000000064e+00,-1.217000000000000082e+00,2.662495672702799854e-01
1.000000000000000000e+00,8.120000000000000551e-01,1.197000000000000064e+00,-1.217000000000000082e+00,7.959484457969699944e-01
2.000000000000000000e+00,8.120000000000000551e-01,1.197000000000000064e+00,-1.217000000000000082e+00,3.040154278278400235e-01
3.000000000000000000e+00,8.120000000000000551e-01,1.197000000000000064e+00,-1.217000000000000082e+00,2.227797657251399943e-01
0.000000000000000000e+00,1.108000000000000096e+00,1.368000000000000105e+00,-1.588999999999999968e+00,2.402772158384300083e-01
1.000000000000000000e+00,1.108000000000000096e+00,1.368000000000000105e+00,-1.588999999999999968e+00,8.409630060195899537e-01
2.000000000000000000e+00,1.108000000000000096e+00,1.368000000000000105e+00,-1.588999999999999968e+00,2.645232379436500136e-01
3.000000000000000000e+00,1.108000000000000096e+00,1.368000000000000105e+00,-1.588999999999999968e+00,2.031031548976900136e-01
0.000000000000000000e+00,1.403000000000000025e+00,1.538000000000000034e+00,-1.961000000000000076e+00,2.212884575128599984e-01
1.000000000000000000e+00,1.403000000000000025e+00,1.538000000000000034e+00,-1.961000000000000076e+00,8.660782575607299805e-01
2.000000000000000000e+00,1.403000000000000025e+00,1.538000000000000034e+00,-1.961000000000000076e+00,2.390246540308000045e-01
3.000000000000000000e+00,1.403000000000000025e+00,1.538000000000000034e+00,-1.961000000000000076e+00,1.884908229112599864e-01
0.000000000000000000e+00,2.540000000000000036e-01,8.739999999999999991e-01,-4.390000000000000013e-01,2.664496898651099732e-01
