# x, y, z, G_A1, G_A2, G_A3, G_SC
2.922487512490246075e+00,2.310295084100214003e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.822417954927733952e+00,6.059539540154919024e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.714301040074614146e+00,-3.287161076170656004e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.610053691443716684e-01,-5.831085822247977779e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.058125139989410268e+00,6.803859008380381823e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.773136957891251031e-01,-8.807129999999999681e-01,6.720464002099826306e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.364021300133241521e+00,2.901698386829540399e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.389158216517007549e+00,2.274582729401423697e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.622635216205475017e-01,-9.604040000000000354e-01,3.915281576981771705e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.802422439381121677e+00,-3.760879940345296379e-03,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,5.948272431153807105e-01,2.965889264828940330e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.886089822293149032e-01,-7.879366686573345824e-01,-1.457678345846301404e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.544650566241032141e-01,-2.456266931226273265e+00,-3.909361848950902107e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.760950277329123903e+00,1.776025278074143954e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.772745009236548375e-03,3.690030391634308571e-01,-3.309335958512276132e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.463485739057332147e-01,-8.016403820384632173e-01,-6.779745593948760529e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.748037949031819582e-01,-2.355969579096449384e-01,-4.213700000000000223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.490827309588345972e+00,-4.086437714708511248e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.545718326096810147e-01,-1.651133489651013253e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,-3.350350207432859495e-01,6.009764948872875490e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.997860363081259694e-01,-8.356332536135110400e-01,-5.570501862886374500e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.734069978560572212e-02,-8.807129999999999681e-01,7.367227739621846627e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,-5.556697508021419818e-01,4.248996091226701077e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.629491520354178880e-01,8.500870000000000370e-01,-1.298052089558268396e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.776888735819581511e-01,8.500870000000000370e-01,2.377751017420979274e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.998426182918570992e-01,8.500870000000000370e-01,2.827573772516583928e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.509777537596379116e+00,6.308775731950330146e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.289091621773145402e-01,1.931179505640351624e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.195735730498054483e-01,7.611297384041407765e-01,2.296529989268513150e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.806351277726131022e-01,3.706664391421245486e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.992272604336053632e-01,-2.250001921209544564e-01,1.032883999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.157082530586793556e-01,-8.474072470186979622e-01,4.106341085322064988e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.439542215616585352e+00,4.179651049441130417e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.924144554586304734e-01,-9.464340176432832763e-01,-1.277944801272303810e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.935683754094428055e-01,-1.787652907896777055e-01,-3.162052695529491975e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.181010065579013446e+00,7.357185499531448958e-02,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.007838219572822158e-01,7.798285422124701105e-01,3.958948477672779021e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.563717374142479688e+00,-8.137594380780860392e-02,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.762946555410088045e-01,-7.318236514506603063e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.032355176418689791e+00,4.735139638052224820e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.138464684476930167e+00,1.835384388416375079e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.521443802775513943e-01,-9.309438537299067340e-01,-1.735427439555802476e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.099561142128847813e+00,1.263546199103043055e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,5.566593918344976410e-01,4.028913779601143164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.700217781245518367e+00,2.440889816904125501e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.083392606920751788e+00,1.481688411572701924e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.417823684989356625e-01,-9.404181526694241899e-01,-1.447524353948116627e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.011277500478187985e-01,-8.672700920619828002e-01,-8.164961898514695449e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.388292799470798311e+00,6.551028079921604741e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.477170440734024204e-01,-2.502062519929766915e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.765368283010478878e-01,-8.493357165495203365e-01,-2.479346868013582394e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.558660566322002117e-01,-1.704696115290670055e-01,-4.213700000000000223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.274507146378136557e+00,4.007070299512170003e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,5.374030363032851199e-01,4.609967191158129141e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.695633062887806020e+00,2.274391794069626216e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.486982415734861895e+00,1.705203730037057608e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.931309999999999749e-01,7.213303092672899153e-01,-3.247375814601204946e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.675397008044500424e-01,-8.585259027147594812e-01,-4.137597428521014642e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.878731070646369128e-01,2.655052848225663564e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.245115322330664132e+00,4.697315480858014203e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.117093574500278130e+00,6.338665276756164091e-02,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,3.290842407661970781e-01,-4.875491610452370450e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.119690468071333322e-02,-9.604040000000000354e-01,8.816703808041864709e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.723523137349056711e-01,2.182715898054227721e-01,9.050000000000000266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.450099363963758048e-02,8.500870000000000370e-01,-1.163289759779584376e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,-2.310314404562434643e-01,4.702263150086140042e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.726723313351267386e+00,4.197690967402529227e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.630979195377674495e-02,7.087034046534466114e-01,-4.047034046534466190e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.029999999999999943e-01,7.267686647870742478e-01,-3.423094657920651152e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.351318421811358528e+00,6.270946981846492463e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,-1.437762814415909363e-01,-2.685533267240877708e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.886531704289189093e-01,8.614847892288315379e-01,-5.400492868995445672e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.389706540582084093e-01,-9.753093250915818579e-01,9.090474447269532021e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.427642292305328908e+00,-3.758955808761788031e-03,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.571368573729076346e+00,1.553732393052824068e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.433528606672659578e+00,3.722200729089735205e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.621020737488428232e-01,3.501892749691692952e-02,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.232199923216961701e-02,9.677430000000000199e-01,4.772831635162756991e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.075118258230990609e+00,3.834188750373729304e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.796754126591868506e+00,4.402802353016499470e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.821553139596937987e-01,4.819564692485855950e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.603738070090369172e-01,-9.594463501621262047e-01,3.502217490675310074e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.039815049575937955e-01,-4.068087712809692613e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.875547120666155476e-01,7.930576588496914825e-01,1.364214511504181493e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,-6.187837851691413427e-03,6.640772781946098213e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.113392549579842461e+00,2.752286628666674173e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.098598045385100808e-01,4.754985085602187467e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,-8.063919375351402685e-02,8.844383501820476390e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.443298083544752863e-01,-8.189482608828645427e-01,-3.208620387031236199e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.097529999999999950e-01,9.054720040129867753e-01,5.677543102657706120e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.469901983851341354e-01,9.503870949824120284e-01,3.306089999999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.128834118771007144e+00,4.621749286037708515e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.206533234381788944e+00,-2.054547829184757701e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.305048541452262345e+00,6.486843889548775666e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.898845763352758231e-01,-4.316276829343408949e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.490355588154308741e-02,5.864233989154308269e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,3.709005733063280852e-01,-1.830976438635949499e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.829163972602756871e+00,1.085178146936717769e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.540211594498846037e-01,-8.807129999999999681e-01,-2.862286009319074953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.735128099083782516e-01,1.349157302882429743e+00,-1.651549972561332291e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
-6.315450000000000230e-01,-1.304146200169641334e-01,3.010743723766666768e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,-5.777456414385619965e-01,-2.480916868625635818e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.275029532892387296e-02,4.124248775723183269e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.910094130239806454e+00,1.071808541683395011e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.554342875700053472e+00,-1.110589194127561963e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.451521204949074662e+00,4.869630066305353222e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.939411837479196210e-02,-6.684804094180610279e-02,1.032883999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.652353292872686730e+00,2.249248375252160259e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.601099517498573266e-01,-2.767624383668014776e-01,-1.480142660700071611e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.271515142493986561e-01,7.535517896616282796e-01,5.712992221826668215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.546917397294366836e+00,4.367764375116456321e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.233876714562994081e+00,6.205813274942117985e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-8.409599465939904261e-02,-9.604040000000000354e-01,-2.388110147362408897e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.215423215390373235e-01,-9.144835976421372692e-01,-3.727578580803331931e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.532557810411517174e+00,-3.326060226931475405e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.972103873665505824e-01,8.709796695929418187e-01,3.306089999999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.281642921591179540e+00,-3.854280793023239227e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.045762858587399036e-01,-6.051704936933410134e-02,1.032883999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-4.052303324577148924e-01,6.715012146061094533e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.352243245356010704e-02,2.126775741535365527e-01,1.032883999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.982198905312744452e-01,-9.515600139117766920e-01,-9.907021661785035960e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.462513989165543649e-01,-8.540129240188883974e-01,-4.699558343803062144e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.783252196655949029e-01,5.917020328510175231e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.091509458451998427e+00,6.710473664282595729e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.489630000000000232e-01,-9.357559434495863471e-01,1.287791355106948088e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.999775550771435983e-01,-8.807129999999999681e-01,6.840386918548929662e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,3.941650717546094640e-01,3.445385433729564184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.089955793061091027e+00,-3.606553831041950930e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.977406525253049829e-01,8.520947044939532200e-02,1.032883999999999913e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.504402219711425737e+00,-1.897237984590310900e-02,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.964313081023271401e-01,-1.760593022546323161e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.020497017193584544e+00,2.177203931479210208e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.970775330359919586e-01,1.622414357677686991e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.536870824314425343e-01,-7.357458131055885642e-03,9.938180677213086511e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.622094455263514146e+00,6.984510000000000440e-01,9.705414418582620772e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-3.690267025876806883e+00,2.666697236509937841e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.239337996857113211e+00,1.846449992933572037e+00,-2.756277232372123187e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.315450000000000230e-01,-1.804244725185046860e-01,2.618572129335601240e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,-4.961821558500413842e-01,1.019368946959938182e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,-7.265390469900371295e-01,8.759505464881238712e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.625615750228877721e-01,-8.178274825476459231e-01,-2.076353571238716444e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.727905383945685935e-01,-8.728077877401768658e-01,-2.852224276194992747e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.584760716813225168e-01,7.221362639619071100e-01,4.591641730236561969e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.274299296552301453e-01,-1.724513789078658543e-01,-4.213700000000000223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.827471931328608634e-01,3.371113319415402487e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.968218782844658676e-01,-8.331872177501720156e-01,-4.796930887773981134e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-5.839767750939337532e-01,3.520140036466055111e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.729240077328056735e-01,-3.519179947757119509e-01,-3.010399999999999743e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.606181558697991507e-01,-2.391854879643973142e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.083688868482578727e+00,-1.315186501794917140e-01,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,-5.562201948211098479e-01,5.759010822504351257e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.103700000000000292e-02,-8.886740073031866860e-01,-2.341718890138957954e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.687145081854406481e+00,8.216923313776763882e-02,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.098801130250227853e+00,4.706184521767229484e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.647869183823793993e+00,-5.005598448946335655e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.719217604867034233e+00,-2.352463537822375717e-01,9.747639999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-7.088968256218264319e-02,-4.833453614009131649e-01,9.117260000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.365399658470246580e-01,-9.647940204899174699e-01,1.153463721485668003e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-2.004303870594120185e-01,-8.807129999999999681e-01,7.334272372043979527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,4.072947995575000313e-01,4.922171838431913526e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-1.682884904995499920e+00,7.461276736524852238e-02,9.577099999999999502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
-6.315450000000000230e-01,8.468075326356783172e-02,6.823098717842160932e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.315450000000000230e-01,-9.757675633045737040e-02,-1.810994453531803994e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
